Date,Open,High,Low,Close,Adj Close,Volume
2017-01-06,71.250000,72.750000,71.050003,71.500000,67.916473,333867
2017-01-09,72.800003,72.800003,70.300003,70.699997,67.156570,219080
2017-01-10,71.349998,72.699997,70.800003,71.300003,67.726501,357302
2017-01-11,72.800003,74.000000,71.699997,73.500000,69.816231,469928
2017-01-12,75.500000,76.000000,73.000000,73.800003,70.101196,718610
2017-01-13,74.849998,74.849998,72.650002,73.550003,69.863739,249415
2017-01-16,74.550003,79.500000,74.000000,78.400002,74.470650,1108667
2017-01-17,79.599998,81.800003,78.849998,79.900002,75.895477,918641
2017-01-18,80.449997,82.550003,80.400002,81.150002,77.082825,570446
2017-01-19,81.900002,82.099998,78.599998,78.900002,74.945595,468997
2017-01-20,78.849998,79.250000,75.599998,77.050003,73.188309,511417
2017-01-23,77.000000,78.500000,75.750000,77.900002,73.995712,441576
2017-01-24,78.000000,79.400002,77.500000,78.250000,74.328171,363706
2017-01-25,79.000000,81.000000,78.150002,80.250000,76.227928,695763
2017-01-27,80.900002,81.400002,79.699997,79.900002,75.895477,445122
2017-01-30,79.449997,81.400002,79.449997,80.550003,76.512894,359923
2017-01-31,81.500000,81.500000,78.199997,78.849998,74.898094,362343
2017-02-01,79.000000,84.599998,78.349998,83.900002,79.695000,1000812
2017-02-02,84.900002,88.900002,83.750000,87.699997,83.304543,1363542
2017-02-03,88.400002,93.750000,88.099998,92.050003,87.436539,1146071
2017-02-06,93.449997,95.849998,90.949997,91.599998,87.009087,885028
2017-02-07,91.650002,93.650002,90.800003,91.699997,87.104050,648673
2017-02-08,92.500000,94.000000,90.300003,92.949997,88.291420,1146394
2017-02-09,100.449997,105.000000,97.750000,98.349998,93.420761,4052229
2017-02-10,99.449997,100.900002,98.050003,98.849998,93.895721,978431
2017-02-13,99.500000,100.650002,96.099998,97.699997,92.803352,573514
2017-02-14,96.949997,99.349998,96.949997,98.599998,93.658241,435406
2017-02-15,99.199997,100.699997,97.599998,98.750000,93.800735,729381
2017-02-16,99.000000,101.949997,98.800003,100.849998,96.282982,663950
2017-02-17,101.500000,104.050003,100.849998,103.599998,98.908447,800830
2017-02-20,103.900002,106.000000,101.599998,102.349998,97.715050,762791
2017-02-21,102.949997,103.050003,100.599998,101.000000,96.426193,653400
2017-02-22,101.500000,101.750000,98.650002,99.349998,94.850922,319429
2017-02-23,99.099998,100.750000,98.500000,98.800003,94.325813,472537
2017-02-27,99.000000,99.500000,95.050003,95.650002,91.318466,618154
2017-02-28,97.000000,98.500000,96.449997,97.199997,92.798264,457245
2017-03-01,98.750000,103.400002,97.849998,99.550003,95.041855,934498
2017-03-02,100.650002,100.849998,99.050003,99.900002,95.376007,931287
2017-03-03,100.199997,100.300003,97.800003,99.650002,95.137321,499796
2017-03-06,99.699997,101.400002,99.000000,99.599998,95.089584,447400
2017-03-07,99.000000,99.750000,97.449997,98.150002,93.705254,481038
2017-03-08,98.150002,98.150002,96.050003,96.449997,92.082222,316348
2017-03-09,96.699997,96.699997,94.250000,94.800003,90.506950,539974
2017-03-10,90.050003,92.800003,89.400002,90.500000,86.401695,1683834
2017-03-14,93.099998,95.000000,91.599998,93.550003,89.313568,698051
2017-03-15,93.550003,94.550003,92.599998,93.250000,89.027153,342071
2017-03-16,94.199997,95.000000,91.750000,93.949997,89.695450,665472
2017-03-17,95.000000,96.900002,90.050003,92.500000,88.311127,1136508
2017-03-20,92.800003,93.800003,92.300003,92.949997,88.740730,295738
2017-03-21,91.699997,93.500000,90.800003,91.400002,87.260933,324809
2017-03-22,91.250000,91.250000,88.300003,88.849998,84.826416,390549
2017-03-23,89.900002,94.099998,89.699997,93.599998,89.361290,730738
2017-03-24,94.500000,97.699997,94.099998,96.699997,92.320900,894867
2017-03-27,97.000000,99.650002,96.599998,98.500000,94.039406,748383
2017-03-28,99.250000,102.349998,98.650002,101.599998,96.999016,1257937
2017-03-29,103.000000,105.900002,97.449997,98.849998,94.373543,1804427
2017-03-30,101.000000,101.900002,97.000000,97.500000,93.084686,764290
2017-03-31,98.150002,98.949997,96.800003,98.000000,93.562042,412818
2017-04-03,97.400002,99.300003,97.300003,98.099998,93.657524,407368
2017-04-05,99.500000,99.849998,97.400002,97.750000,93.323364,577867
2017-04-06,98.000000,98.099998,93.599998,94.650002,90.363747,704359
2017-04-07,94.550003,97.150002,94.150002,96.099998,91.748085,685334
2017-04-10,96.099998,97.000000,94.300003,95.050003,90.745636,410365
2017-04-11,95.500000,96.199997,94.349998,94.750000,90.459213,1293110
2017-04-12,95.099998,95.699997,93.099998,94.050003,89.790932,400673
2017-04-13,94.250000,94.900002,93.300003,93.650002,89.409042,270292
2017-04-17,94.500000,94.500000,92.199997,92.449997,88.263382,256730
2017-04-18,92.900002,94.449997,92.500000,93.099998,88.883934,402650
2017-04-19,93.199997,93.699997,92.099998,92.599998,88.406586,300156
2017-04-20,93.650002,97.699997,93.150002,97.150002,92.750534,910466
2017-04-21,98.000000,98.699997,95.500000,95.949997,91.604874,563093
2017-04-24,96.050003,97.250000,94.000000,94.500000,90.220535,583714
2017-04-25,95.300003,95.300003,92.650002,93.550003,89.313568,674321
2017-04-26,93.599998,96.250000,93.599998,95.599998,91.270729,720461
2017-04-27,96.099998,96.250000,93.750000,94.250000,89.981865,266219
2017-04-28,94.050003,94.300003,92.949997,93.400002,89.170372,299328
2017-05-02,93.400002,94.699997,93.400002,93.900002,89.647728,295982
2017-05-03,94.900002,94.900002,93.000000,93.349998,89.122612,201747
2017-05-04,94.400002,94.400002,92.300003,92.800003,88.597519,211038
2017-05-05,92.900002,92.900002,90.250000,90.650002,86.544899,428606
2017-05-08,91.000000,91.949997,89.500000,90.050003,85.972061,499739
2017-05-09,90.550003,96.000000,90.250000,95.250000,90.936577,847834
2017-05-10,95.900002,97.750000,94.150002,96.650002,92.273193,617760
2017-05-11,97.150002,97.300003,95.199997,95.500000,91.175270,248725
2017-05-12,95.099998,95.099998,92.599998,93.900002,89.647728,265028
2017-05-15,94.949997,96.750000,93.250000,96.099998,91.748085,491042
2017-05-16,96.099998,96.300003,93.699997,94.050003,89.790932,279638
2017-05-17,94.099998,94.199997,92.550003,92.650002,88.454323,256716
2017-05-18,90.500000,92.449997,90.500000,90.800003,86.688103,332210
2017-05-19,91.699997,92.599998,89.400002,89.750000,85.685646,510061
2017-05-22,90.800003,90.849998,87.000000,87.800003,83.823952,481188
2017-05-23,87.000000,87.349998,82.000000,85.500000,81.628113,507859
2017-05-24,85.050003,89.000000,85.050003,86.949997,83.012444,433601
2017-05-25,88.449997,89.650002,87.150002,88.750000,84.730934,316878
2017-05-26,92.199997,94.449997,90.099998,90.750000,86.640373,985759
2017-05-29,91.000000,91.599998,86.849998,87.000000,83.060181,464069
2017-05-30,87.000000,87.900002,85.050003,87.250000,83.298866,244129
2017-05-31,89.349998,90.000000,87.400002,89.150002,85.112816,367252
2017-06-01,89.750000,89.750000,88.349998,88.750000,84.730934,150741
2017-06-02,89.300003,90.449997,88.199997,88.900002,84.874146,419659
2017-06-05,89.500000,92.449997,88.949997,91.750000,88.090523,648267
2017-06-06,92.250000,93.449997,89.500000,91.400002,87.754478,448979
2017-06-07,92.099998,92.400002,91.250000,92.300003,88.618584,219978
2017-06-08,92.650002,95.849998,92.000000,94.449997,90.682838,794596
2017-06-09,95.000000,96.000000,94.400002,94.800003,91.018875,393462
2017-06-12,94.599998,94.599998,92.000000,92.800003,89.098640,276712
2017-06-13,93.349998,94.750000,92.500000,93.550003,89.818733,321568
2017-06-14,93.150002,95.599998,92.599998,94.400002,90.634827,343570
2017-06-15,94.599998,94.599998,92.599998,92.750000,89.050629,255715
2017-06-16,93.199997,94.300003,92.250000,92.550003,88.858604,318355
2017-06-19,94.000000,94.800003,93.599998,94.349998,90.586815,345447
2017-06-20,94.800003,94.800003,92.500000,92.650002,88.954620,331524
2017-06-21,93.199997,94.500000,91.800003,93.800003,90.058762,282645
2017-06-22,94.500000,98.800003,94.199997,97.099998,93.227142,1376397
2017-06-23,98.449997,98.800003,94.150002,94.800003,91.018875,829601
2017-06-27,96.199997,97.000000,93.000000,93.449997,89.722725,451061
2017-06-28,92.750000,96.300003,92.449997,94.500000,90.730835,372471
2017-06-29,95.400002,98.250000,94.449997,97.599998,93.707199,670636
2017-06-30,97.050003,99.150002,95.849998,97.900002,93.995232,876174
2017-07-03,98.599998,99.599998,97.500000,98.300003,94.379265,556631
2017-07-04,98.699997,99.349998,97.000000,97.500000,93.611183,295386
2017-07-05,98.099998,98.199997,96.400002,97.400002,93.515175,223228
2017-07-06,97.650002,102.900002,97.199997,102.050003,97.979713,1571754
2017-07-07,102.900002,104.199997,101.150002,101.650002,97.595657,696003
2017-07-10,102.699997,103.500000,101.000000,101.599998,97.547646,855188
2017-07-11,101.699997,102.199997,96.800003,97.349998,93.467171,530840
2017-07-12,97.500000,100.449997,96.300003,100.050003,96.059479,875765
2017-07-13,100.949997,101.099998,98.050003,98.599998,94.667297,305036
2017-07-14,99.000000,101.849998,97.400002,101.150002,97.115608,641735
2017-07-17,102.000000,102.900002,100.250000,101.800003,97.739677,725048
2017-07-18,102.949997,103.300003,99.550003,101.199997,97.163597,705681
2017-07-19,101.500000,102.699997,100.550003,100.900002,96.875587,394315
2017-07-20,102.000000,103.300003,101.099998,101.849998,97.787689,482839
2017-07-21,101.849998,106.000000,101.500000,104.800003,100.620010,1354531
2017-07-24,107.500000,109.500000,106.000000,108.400002,104.076431,1116725
2017-07-25,109.300003,110.400002,107.400002,107.900002,103.596382,618247
2017-07-26,108.250000,108.949997,106.300003,106.650002,102.396233,403026
2017-07-27,108.000000,109.800003,103.250000,104.449997,100.283981,846652
2017-07-28,104.000000,105.750000,102.099998,105.000000,100.812050,349679
2017-07-31,106.000000,107.400002,105.599998,106.699997,102.444229,375034
2017-08-01,107.000000,107.500000,105.400002,105.949997,101.724159,380508
2017-08-02,106.500000,107.449997,104.750000,106.199997,101.964180,337186
2017-08-03,105.800003,106.300003,102.500000,102.849998,98.747795,426839
2017-08-04,102.750000,103.849998,101.099998,102.599998,98.507767,385302
2017-08-07,101.599998,106.599998,101.599998,106.300003,102.060204,685500
2017-08-08,107.150002,107.250000,103.500000,104.199997,100.043961,717884
2017-08-09,104.349998,104.349998,98.000000,98.750000,94.811333,797184
2017-08-10,98.199997,98.250000,88.900002,93.349998,89.626709,917192
2017-08-11,87.800003,88.000000,81.500000,85.849998,82.425842,2585954
2017-08-14,87.199997,90.599998,86.599998,88.800003,85.258186,739932
2017-08-16,90.500000,91.349998,89.300003,90.500000,86.890381,430086
2017-08-17,91.000000,91.000000,87.500000,87.949997,84.442093,565972
2017-08-18,86.500000,86.500000,83.449997,84.900002,81.513733,980714
2017-08-21,85.050003,96.750000,83.699997,94.550003,90.778854,20261664
2017-08-22,97.699997,97.699997,90.599998,91.550003,88.365799,1547608
2017-08-23,92.050003,94.400002,92.000000,92.900002,89.668854,478218
2017-08-24,93.000000,98.000000,92.550003,95.750000,92.419708,1299636
2017-08-28,96.000000,97.449997,95.349998,95.699997,92.371452,448671
2017-08-29,95.199997,95.400002,92.400002,92.750000,89.524063,442014
2017-08-30,94.199997,97.250000,94.199997,95.900002,92.564499,622828
2017-08-31,96.900002,99.750000,94.900002,99.250000,95.797989,1093870
2017-09-01,100.099998,104.849998,100.099998,103.150002,99.562332,1638540
2017-09-04,103.199997,104.949997,98.599998,100.900002,97.390594,1313331
2017-09-05,102.949997,104.150002,102.099998,102.849998,99.272774,463917
2017-09-06,102.849998,107.800003,101.050003,106.750000,103.037125,1624654
2017-09-07,108.000000,108.250000,104.599998,105.000000,101.347984,1128852
2017-09-08,106.449997,111.650002,106.000000,108.250000,104.484947,2431875
2017-09-11,110.000000,110.500000,107.500000,108.050003,104.291916,725015
2017-09-12,107.500000,111.800003,107.000000,110.349998,106.511909,1520716
2017-09-13,110.900002,112.550003,107.650002,108.150002,104.388420,886612
2017-09-14,110.000000,110.500000,107.900002,108.800003,105.015823,579408
2017-09-15,107.050003,108.550003,106.300003,107.750000,104.002342,535235
2017-09-18,107.349998,111.800003,107.349998,109.400002,105.594955,973167
2017-09-19,109.949997,110.199997,108.050003,108.349998,104.581474,467586
2017-09-20,109.300003,109.300003,106.349998,106.949997,103.230164,548850
2017-09-21,107.099998,108.400002,101.699997,104.000000,100.382774,1507999
2017-09-22,102.699997,102.699997,99.099998,99.699997,96.232330,912739
2017-09-25,99.699997,99.699997,93.349998,96.199997,92.854057,1122208
2017-09-26,96.849998,100.550003,95.250000,99.550003,96.087547,1835246
2017-09-27,99.949997,100.099998,94.849998,95.449997,92.130142,736481
2017-09-28,94.050003,96.750000,93.900002,95.300003,91.985359,612605
2017-09-29,96.250000,98.349998,96.099998,96.650002,93.288414,495278
2017-10-03,98.000000,99.150002,96.900002,97.699997,94.301895,471552
2017-10-04,97.300003,98.599998,96.599998,97.150002,93.771019,376734
2017-10-05,97.500000,99.599998,97.099998,98.400002,94.977547,387712
2017-10-06,98.550003,102.150002,98.550003,101.300003,97.776680,996083
2017-10-09,102.750000,104.650002,100.650002,104.150002,100.527557,911143
2017-10-10,105.150002,105.750000,103.599998,104.550003,100.913643,639752
2017-10-11,105.500000,105.599998,99.750000,101.349998,97.824944,691015
2017-10-12,102.099998,102.849998,101.199997,102.150002,98.597130,509942
2017-10-13,102.750000,106.949997,102.750000,104.849998,101.203201,1348363
2017-10-16,105.699997,106.099998,102.800003,104.099998,100.479294,749094
2017-10-17,103.250000,104.949997,103.000000,103.349998,99.755379,486194
2017-10-18,103.349998,105.300003,102.400002,103.699997,100.093208,596028
2017-10-19,104.900002,104.900002,102.500000,103.050003,99.465820,246716
2017-10-23,103.000000,103.500000,101.400002,102.099998,98.548859,459283
2017-10-24,102.500000,103.000000,100.800003,101.050003,97.535393,499181
2017-10-25,102.199997,102.199997,96.800003,97.500000,94.108856,861969
2017-10-26,93.599998,100.699997,93.599998,98.449997,95.025818,684426
2017-10-27,98.750000,99.800003,97.000000,97.599998,94.205368,342641
2017-10-30,99.400002,99.400002,97.650002,98.000000,94.591461,365823
2017-10-31,98.750000,101.449997,97.349998,100.849998,97.342323,614288
2017-11-01,101.800003,102.750000,100.000000,100.599998,97.101021,782838
2017-11-02,101.800003,101.849998,99.500000,100.599998,97.101021,317486
2017-11-03,101.000000,102.650002,100.250000,102.050003,98.500595,660004
2017-11-06,102.500000,104.800003,101.000000,101.949997,98.404068,773344
2017-11-07,102.900002,104.449997,97.500000,99.150002,95.701462,1136451
2017-11-08,95.000000,96.800003,92.300003,95.300003,91.985359,3652992
2017-11-09,96.099998,99.000000,95.599998,98.599998,95.170578,689583
2017-11-10,97.000000,100.300003,97.000000,98.599998,95.170578,464713
2017-11-13,99.699997,99.699997,95.699997,96.550003,93.191895,274898
2017-11-14,97.000000,97.500000,95.099998,95.400002,92.081886,485432
2017-11-15,96.000000,96.199997,94.500000,95.449997,92.130142,2879952
2017-11-16,95.099998,104.250000,95.099998,103.800003,100.717323,1584446
2017-11-17,105.000000,106.300003,101.300003,103.000000,99.941078,822812
2017-11-20,102.949997,103.800003,101.300003,102.699997,99.649979,391269
2017-11-21,102.949997,105.300003,100.349998,101.099998,98.097511,778396
2017-11-22,102.500000,105.349998,100.599998,103.550003,100.474747,926604
2017-11-23,104.000000,104.500000,101.199997,102.250000,99.213348,742220
2017-11-24,102.300003,107.099998,102.099998,106.699997,103.531197,1473855
2017-11-27,107.300003,108.699997,106.250000,107.550003,104.355957,961797
2017-11-28,108.000000,108.900002,105.699997,106.650002,103.482681,545247
2017-11-29,107.949997,108.000000,105.849998,106.500000,103.337135,312861
2017-11-30,106.400002,107.000000,104.550003,105.300003,102.172783,308702
2017-12-01,106.000000,106.500000,100.900002,101.400002,98.388588,805271
2017-12-04,102.800003,103.900002,100.949997,101.599998,98.582649,407761
2017-12-05,103.500000,103.500000,98.699997,102.900002,99.844055,602292
2017-12-06,102.000000,102.000000,99.800003,100.000000,97.030174,344000
2017-12-07,101.000000,102.550003,100.599998,102.000000,98.970779,339597
2017-12-08,102.800003,104.599998,101.500000,104.099998,101.008408,736525
2017-12-11,105.949997,105.949997,103.199997,103.849998,100.765846,293805
2017-12-12,103.250000,104.300003,101.300003,101.550003,98.534149,239354
2017-12-13,101.550003,102.000000,98.599998,99.550003,96.593536,421738
2017-12-14,101.000000,101.849998,97.650002,99.800003,96.836121,254529
2017-12-15,100.250000,102.750000,100.250000,102.099998,99.067818,407573
2017-12-18,100.949997,103.550003,96.150002,101.800003,98.776718,735942
2017-12-19,102.099998,105.699997,101.750000,104.900002,101.784660,346127
2017-12-20,104.750000,106.650002,104.099998,105.550003,102.415352,489183
2017-12-21,106.500000,119.650002,106.150002,118.800003,115.271843,3501770
2017-12-22,120.699997,124.199997,114.599998,116.750000,113.282738,2923951
2017-12-26,116.849998,119.300003,115.099998,117.199997,113.719360,705707
2017-12-27,117.000000,121.650002,115.699997,118.500000,114.980743,1207340
2017-12-28,118.000000,122.099998,118.000000,121.150002,117.552055,1006254
2017-12-29,122.250000,125.300003,121.449997,123.300003,119.638214,1154799
2018-01-01,124.449997,124.449997,120.650002,121.500000,117.891663,407380
2018-01-02,122.000000,122.300003,118.300003,119.199997,115.659958,497156
2018-01-03,120.949997,122.650002,118.849998,119.599998,116.048088,546315
2018-01-04,119.699997,121.699997,119.449997,119.650002,116.096611,605054
2018-01-05,120.000000,122.000000,119.150002,120.099998,116.533241,759263
2018-01-08,124.900002,126.400002,121.599998,123.949997,120.268906,1103508
2018-01-09,124.900002,124.900002,121.300003,121.800003,118.182762,461621
2018-01-10,121.500000,122.599998,118.250000,119.650002,116.096611,355992
2018-01-11,121.750000,123.349998,119.050003,122.349998,118.716415,634044
2018-01-12,123.050003,123.900002,116.800003,119.949997,116.387703,499922
2018-01-15,120.000000,125.300003,120.000000,123.599998,119.929298,643944
2018-01-16,122.050003,124.000000,116.650002,117.949997,114.447090,698174
2018-01-17,118.000000,120.300003,114.500000,119.400002,115.854034,600611
2018-01-18,120.449997,121.050003,114.199997,115.650002,112.215401,551595
2018-01-19,117.000000,120.750000,113.300003,119.750000,116.193634,1319039
2018-01-22,121.000000,121.750000,119.000000,121.000000,117.406502,691895
2018-01-23,121.300003,122.050003,118.550003,119.500000,115.951057,788514
2018-01-24,117.500000,121.099998,115.750000,119.400002,115.854034,705675
2018-01-25,118.000000,120.000000,117.300003,118.900002,115.368881,511948
2018-01-29,118.900002,119.599998,115.550003,116.250000,112.797585,431103
2018-01-30,115.750000,116.449997,113.199997,113.699997,110.323296,256272
2018-01-31,113.900002,114.949997,109.300003,111.000000,107.703499,417805
2018-02-01,112.150002,117.349998,111.099998,116.099998,112.652031,1485721
2018-02-02,114.650002,114.650002,104.000000,106.150002,102.997536,1253368
2018-02-05,105.849998,106.599998,100.550003,105.150002,102.027222,624511
2018-02-06,99.949997,105.000000,96.800003,102.250000,99.213348,1130911
2018-02-07,106.900002,106.900002,103.500000,104.250000,101.153961,574749
2018-02-08,104.800003,110.000000,104.800003,108.949997,105.714371,679780
2018-02-09,103.900002,106.349998,103.000000,104.400002,101.299507,579004
2018-02-12,106.000000,107.250000,105.000000,105.800003,102.657928,332886
2018-02-14,106.400002,109.500000,106.400002,108.050003,104.841110,350574
2018-02-15,108.699997,112.199997,108.000000,109.699997,106.442101,575049
2018-02-16,110.000000,111.900002,108.000000,109.849998,106.587639,363023
2018-02-19,109.199997,110.500000,106.500000,107.949997,104.744072,374163
2018-02-20,107.000000,108.900002,106.250000,106.750000,104.061691,174742
2018-02-21,108.849998,108.849998,105.050003,105.900002,103.233101,391550
2018-02-22,106.300003,106.300003,104.599998,105.500000,102.843185,172245
2018-02-23,106.699997,109.000000,106.400002,108.400002,105.670143,221542
2018-02-26,108.900002,110.250000,108.550003,109.349998,106.596230,249350
2018-02-27,109.000000,110.599998,107.500000,108.550003,105.816368,169564
2018-02-28,107.699997,108.550003,106.849998,107.750000,105.036514,187862
2018-03-01,108.000000,109.449997,107.050003,107.699997,104.987778,171910
2018-03-05,107.000000,109.599998,106.750000,107.949997,105.231476,220882
2018-03-06,109.000000,109.000000,103.000000,106.099998,103.428070,213759
2018-03-07,105.199997,105.849998,100.699997,101.500000,98.943909,424025
2018-03-08,103.050003,105.000000,101.550003,104.449997,101.819618,279155
2018-03-09,106.400002,106.400002,102.000000,102.550003,99.967476,163475
2018-03-12,104.000000,104.949997,102.650002,104.349998,101.722145,241906
2018-03-13,103.250000,106.300003,103.250000,105.150002,102.501991,497126
2018-03-14,104.699997,105.800003,103.849998,105.199997,102.550735,268787
2018-03-15,105.000000,108.400002,105.000000,107.550003,104.841560,240925
2018-03-16,107.500000,107.949997,104.500000,104.900002,102.258286,115901
2018-03-19,105.000000,105.500000,101.599998,103.099998,100.503609,203295
2018-03-20,103.000000,104.900002,102.250000,104.300003,101.673409,85451
2018-03-21,104.699997,105.900002,103.500000,104.199997,101.575920,235239
2018-03-22,104.050003,104.900002,102.500000,102.849998,100.259911,183709
2018-03-23,102.099998,106.099998,101.000000,105.750000,103.086884,1262867
2018-03-26,105.000000,109.000000,105.000000,108.699997,105.962593,323439
2018-03-27,109.800003,110.849998,108.300003,109.949997,107.181107,252419
2018-03-28,109.599998,111.599998,108.000000,109.250000,106.498741,217195
2018-04-02,109.550003,113.199997,108.949997,112.449997,109.618149,172761
2018-04-03,112.500000,115.000000,112.099998,114.400002,111.519058,303004
2018-04-04,115.000000,116.849998,114.000000,114.699997,111.811493,337590
2018-04-05,116.900002,118.599998,115.500000,118.250000,115.272095,252088
2018-04-06,118.250000,118.449997,116.750000,117.400002,114.443497,142569
2018-04-09,118.500000,118.699997,117.099998,117.699997,114.735947,223698
2018-04-10,118.000000,123.500000,117.349998,122.750000,119.658775,723992
2018-04-11,123.300003,123.849998,120.199997,121.500000,118.440239,405446
2018-04-12,122.599998,122.599998,118.599998,119.500000,116.490616,142425
2018-04-13,120.000000,121.949997,119.250000,121.400002,118.342781,206290
2018-04-16,120.400002,123.349998,119.250000,123.000000,119.902473,349556
2018-04-17,123.300003,124.500000,121.449997,121.800003,118.732697,369924
2018-04-18,121.900002,122.349998,119.800003,120.349998,117.319206,175888
2018-04-19,120.949997,121.599998,119.449997,121.199997,118.147804,200755
2018-04-20,121.000000,121.000000,118.500000,119.550003,116.539368,232268
2018-04-23,119.650002,120.500000,118.150002,119.550003,116.539368,160672
2018-04-24,120.150002,120.900002,118.250000,118.550003,115.564545,154858
2018-04-25,119.000000,119.699997,117.349998,117.699997,114.735947,169516
2018-04-26,119.900002,120.699997,116.500000,119.750000,116.734314,178289
2018-04-27,120.800003,123.000000,120.750000,122.050003,118.976395,290941
2018-04-30,123.449997,123.449997,121.000000,122.199997,119.122620,205158
2018-05-02,122.699997,124.900002,121.199997,121.949997,118.878906,328525
2018-05-03,120.349998,128.300003,119.699997,127.650002,124.435364,749349
2018-05-04,127.199997,129.500000,125.500000,126.650002,123.460556,473095
2018-05-07,127.000000,127.699997,125.650002,126.000000,122.826920,248697
2018-05-08,126.000000,128.199997,125.099998,125.500000,122.339516,299608
2018-05-09,127.900002,130.449997,125.250000,126.250000,123.070633,715533
2018-05-10,126.349998,127.300003,120.650002,121.099998,118.050323,449366
2018-05-11,122.099998,123.949997,121.150002,122.500000,119.415062,338524
2018-05-14,122.000000,122.699997,118.699997,119.699997,116.685577,176335
2018-05-15,119.199997,122.199997,114.300003,115.400002,112.493866,430575
2018-05-16,115.000000,116.550003,111.349998,115.349998,112.445122,445664
2018-05-17,114.750000,116.800003,112.599998,115.750000,112.835052,286223
2018-05-18,115.949997,116.650002,112.550003,113.949997,111.080383,275054
2018-05-21,111.050003,117.650002,111.000000,113.849998,110.982903,593686
2018-05-22,113.300003,115.199997,112.500000,114.349998,111.470306,214803
2018-05-23,114.000000,115.250000,109.750000,111.000000,108.204674,260316
2018-05-24,111.199997,112.150002,105.800003,107.250000,104.549110,344484
2018-05-25,107.050003,108.000000,104.900002,106.000000,103.330589,303650
2018-05-28,105.349998,110.000000,105.349998,108.250000,105.523918,4239064
2018-05-29,108.199997,110.400002,106.199997,107.800003,105.572899,264479
2018-05-30,108.000000,109.650002,106.099998,108.699997,106.454300,332357
2018-05-31,108.849998,109.900002,107.000000,107.750000,105.523926,203163
2018-06-01,107.500000,108.550003,100.000000,104.099998,101.949326,500518
2018-06-04,105.050003,105.400002,102.199997,103.300003,101.165863,210199
2018-06-05,103.000000,104.750000,100.800003,103.699997,101.557587,303993
2018-06-06,103.099998,105.550003,102.550003,104.900002,102.732811,310559
2018-06-07,105.099998,107.900002,105.099998,107.250000,105.034256,238688
2018-06-08,108.000000,108.000000,105.849998,106.900002,104.691490,141633
2018-06-11,107.900002,108.400002,106.349998,106.699997,104.495613,206713
2018-06-12,108.099998,109.300003,107.250000,108.800003,106.552231,137705
2018-06-13,109.000000,109.300003,106.849998,107.300003,105.083221,85451
2018-06-14,108.650002,108.650002,104.699997,105.449997,103.271439,133097
2018-06-15,106.500000,106.500000,102.849998,103.449997,101.312759,198508
2018-06-18,103.500000,104.150002,102.699997,103.449997,101.312759,91770
2018-06-19,103.000000,103.349998,101.000000,101.650002,99.549950,129659
2018-06-20,101.000000,105.500000,101.000000,103.300003,101.165863,158211
2018-06-21,103.500000,103.500000,100.849998,101.449997,99.354080,78260
2018-06-22,102.000000,103.949997,101.550003,103.650002,101.508629,570820
2018-06-25,103.699997,104.650002,101.949997,102.449997,100.333427,106222
2018-06-26,101.849998,102.650002,101.000000,101.400002,99.305115,83704
2018-06-27,101.000000,101.750000,97.199997,97.599998,95.583618,223329
2018-06-28,97.000000,99.900002,96.000000,96.750000,94.751183,230473
2018-06-29,97.300003,98.800003,96.349998,98.599998,96.562958,201291
2018-07-02,98.849998,98.849998,97.099998,98.400002,96.367096,159717
2018-07-03,98.250000,100.599998,97.750000,99.599998,97.542297,223305
2018-07-04,100.000000,100.000000,96.699997,97.150002,95.142921,189800
2018-07-05,97.349998,99.500000,96.699997,98.550003,96.513992,206337
2018-07-06,99.599998,102.449997,98.099998,100.599998,98.521637,260744
2018-07-09,101.949997,105.599998,101.349998,103.250000,101.116890,420603
2018-07-10,105.949997,105.949997,103.250000,104.099998,101.949326,266507
2018-07-11,104.250000,107.150002,104.000000,106.300003,104.103889,334140
2018-07-12,108.000000,108.000000,102.800003,103.199997,101.067924,196898
2018-07-13,103.099998,103.150002,101.150002,102.349998,100.235481,138438
2018-07-16,103.050003,103.050003,98.099998,99.099998,97.052635,288741
2018-07-17,98.949997,101.099998,98.800003,99.900002,97.836098,420359
2018-07-18,100.599998,101.800003,99.699997,100.300003,98.227837,213962
2018-07-19,100.599998,102.500000,98.050003,100.050003,97.983009,245875
2018-07-20,99.949997,101.150002,98.900002,100.800003,98.717514,81722
2018-07-23,101.400002,102.150002,99.750000,101.550003,99.452019,180441
2018-07-24,102.050003,103.750000,101.800003,102.699997,100.578255,165983
2018-07-25,104.400002,104.400002,101.050003,101.800003,99.696854,104471
2018-07-26,101.449997,104.349998,100.699997,103.449997,101.312759,155363
2018-07-27,104.599998,105.099998,103.300003,104.050003,101.900368,154581
2018-07-30,104.250000,106.300003,103.550003,105.199997,103.026604,182878
2018-07-31,105.199997,106.300003,103.599998,105.199997,103.026604,148254
2018-08-01,106.400002,107.699997,103.099998,105.400002,103.222473,263048
2018-08-02,105.000000,110.550003,105.000000,109.300003,107.041908,447338
2018-08-03,110.400002,113.000000,109.500000,112.300003,109.979935,414973
2018-08-06,112.800003,114.800003,111.099998,112.349998,110.028893,287992
2018-08-07,112.400002,112.750000,110.250000,110.699997,108.412979,161520
2018-08-08,111.199997,112.000000,110.199997,111.050003,108.755753,167418
2018-08-09,111.900002,114.000000,110.050003,112.500000,110.175797,316347
