id,name,retailer,synonyms,status,Progress,date_created,date_updated,Matching Brand name,Confidence Score,Automated Status
4158897,Lancio,walmart-us,,pending,,2018-08-24 15:33:22,,,,
4158898,YODA,walmart-us,,pending,,2018-08-24 15:33:22,,,,
4158899,CEL,walmart-us,,pending,,2018-08-24 15:33:22,,,,
4158891,SMEAD MANUFACTURING CO.,walmart-us,,pending,,2018-08-24 15:33:21,,,,
4158892,I DREAM OF JEANNIE,walmart-us,,pending,,2018-08-24 15:33:21,,,,
4158893,Brands on Sale,walmart-us,,pending,,2018-08-24 15:33:21,,,,
4158894,Sugar Tart,walmart-us,,pending,,2018-08-24 15:33:21,,,,
4158895,Expression Tees,walmart-us,,pending,,2018-08-24 15:33:21,,,,
4158885,MIDWEST CORVETTE,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158886,Hell Girl,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158887,JohnBee,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158888,MINTY,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158889,Deadmau5,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158890,Suregrip,walmart-us,,pending,,2018-08-24 15:33:20,,,,
4158879,Bleek2Sheek,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158880,Lucas Jackson,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158881,ALFANI SPECTRUM,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158882,Willits,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158883,BC Clothing,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158884,Doctor Strange,walmart-us,,pending,,2018-08-24 15:33:19,,,,
4158878,C3,walmart-us,,pending,,2018-08-24 15:33:18,,,,
4158873,Lock Laces,walmart-us,,pending,,2018-08-24 15:33:17,,,,
4158874,Marco Marco,walmart-us,,pending,,2018-08-24 15:33:17,,,,
4158875,WOSAWE,walmart-us,,pending,,2018-08-24 15:33:17,,,,
4158876,Slogger,walmart-us,,pending,,2018-08-24 15:33:17,,,,
4158877,Steven Madden,walmart-us,,pending,,2018-08-24 15:33:17,,,,
4158869,LA CROSSE FOOTWEAR INC,walmart-us,,pending,,2018-08-24 15:33:16,,,,
4158870,Texas Tuff,walmart-us,,pending,,2018-08-24 15:33:16,,,,
4158871,DECKERS Outdoor Corp.,walmart-us,,pending,,2018-08-24 15:33:16,,,,
4158872,TriJewels,walmart-us,,pending,,2018-08-24 15:33:16,,,,
4158863,Cat Gloves,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158864,UP! Pants,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158865,CHOIFOO,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158866,Little Hippie,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158867,SQUARE ZERO,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158868,AzureGreen,walmart-us,,pending,,2018-08-24 15:33:11,,,,
4158861,Extreme Fit,walmart-us,,pending,,2018-08-24 15:33:10,,,,
4158862,TOMS Shoes,walmart-us,,pending,,2018-08-24 15:33:10,,,,
4158857,TK,walmart-us,,pending,,2018-08-24 15:33:09,,,,
4158858,Alexa Rose,walmart-us,,pending,,2018-08-24 15:33:09,,,,
4158859,Maven Gifts,walmart-us,,pending,,2018-08-24 15:33:09,,,,
4158860,King Alexander Jannaeus,walmart-us,,pending,,2018-08-24 15:33:09,,,,
4158850,Sunstaches,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158851,3029591402,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158852,Redu Shaper,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158853,BOB-ALLEN,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158854,Answer 2,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158855,Dangerous Threads,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158856,66-27 LGGY,walmart-us,,pending,,2018-08-24 15:33:08,,,,
4158847,Secret Treasure,walmart-us,,pending,,2018-08-24 15:33:07,,,,
4158848,Lind,walmart-us,,pending,,2018-08-24 15:33:07,,,,
4158849,Just Funky,walmart-us,,pending,,2018-08-24 15:33:07,,,,
4158842,Paradise Exotic,walmart-us,,pending,,2018-08-24 15:33:06,,,,
4158843,Simon and Schuster Inc,walmart-us,,pending,,2018-08-24 15:33:06,,,,
4158844,1F13X-XL-499,walmart-us,,pending,,2018-08-24 15:33:06,,,,
4158845,Sosi B.,walmart-us,,pending,,2018-08-24 15:33:06,,,,
4158846,Polar Fox,walmart-us,,pending,,2018-08-24 15:33:06,,,,
4158835,BLACK HAWK PRODUCTS,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158836,AndWest,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158837,BELTS/HOSES/WPUMPS,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158838,American Greetings,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158839,KLONDIKE STERLING,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158840,Edwards Garments,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158841,GLOBAL MERCHANDISING,walmart-us,,pending,,2018-08-24 15:33:05,,,,
4158831,India Overseas Trading,walmart-us,,pending,,2018-08-24 15:33:04,,,,
4158832,FRENESIA,walmart-us,,pending,,2018-08-24 15:33:04,,,,
4158833,Microtek/MDI,walmart-us,,pending,,2018-08-24 15:33:04,,,,
4158834,Clockwork Gears,walmart-us,,pending,,2018-08-24 15:33:04,,,,
4158823,FlyFreely,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158824,NYFASHION101®,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158825,PERRAULT AND ASSOCIATES,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158826,Cutie Collections,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158827,National Basketball Association (NBA),walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158828,Style NY,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158829,Tattoo Golf,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158830,Guy Harvey - AFTCO,walmart-us,,pending,,2018-08-24 15:33:03,,,,
4158816,DormCo,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158817,Seonyu,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158818,Tropical Isle,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158819,Tactical Gear,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158820,Other Music,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158821,Brickel's Racing Collectibles Inc,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158822,Chump,walmart-us,,pending,,2018-08-24 15:33:02,,,,
4158813,Medichoice,walmart-us,,pending,,2018-08-24 15:33:01,,,,
4158814,Patroncito,walmart-us,,pending,,2018-08-24 15:33:01,,,,
4158815,Istanbul Gold Refinery,walmart-us,,pending,,2018-08-24 15:33:01,,,,
4158810,WhiteStorm,walmart-us,,pending,,2018-08-24 15:33:00,,,,
4158811,Sofia's Label,walmart-us,,pending,,2018-08-24 15:33:00,,,,
4158812,A&E TRADEMARK,walmart-us,,pending,,2018-08-24 15:33:00,,,,
4158804,DURKL,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158805,Amphibia Eyegear,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158806,Prison Blues,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158807,Tommy Armour Golf,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158808,M&L,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158809,UUcovers,walmart-us,,pending,,2018-08-24 15:32:59,,,,
4158799,GUIDO SGARIGLIA,walmart-us,,pending,,2018-08-24 15:32:58,,,,
4158800,Leather Bound,walmart-us,,pending,,2018-08-24 15:32:58,,,,
4158801,Dona Michi,walmart-us,,pending,,2018-08-24 15:32:58,,,,
4158802,JJ Perfection,walmart-us,,pending,,2018-08-24 15:32:58,,,,
4158803,Joe's USA,walmart-us,,pending,,2018-08-24 15:32:58,,,,
4158798,KC REPUBLIC,walmart-us,,pending,,2018-08-24 15:32:57,,,,
4158797,Hefty,walmart-us,,pending,,2018-08-24 15:32:53,,,,
4158793,CYNERGY,walmart-us,,pending,,2018-08-24 15:32:52,,,,
4158794,Lady Dignity Panty,walmart-us,,pending,,2018-08-24 15:32:52,,,,
4158795,Direct Sourcing Product inc,walmart-us,,pending,,2018-08-24 15:32:52,,,,
4158796,Fun T Shirts,walmart-us,,pending,,2018-08-24 15:32:52,,,,
4158788,Patent Faux Leather,walmart-us,,pending,,2018-08-24 15:32:51,,,,
4158789,Tucket Footwear,walmart-us,,pending,,2018-08-24 15:32:51,,,,
4158790,Cristian Lay,walmart-us,,pending,,2018-08-24 15:32:51,,,,
4158791,The Police,walmart-us,,valid,,2018-08-24 15:32:51,2018-10-04 07:08:15,,,
4158792,VN,walmart-us,,pending,,2018-08-24 15:32:51,,,,
4158785,Ray Charles,walmart-us,,pending,,2018-08-24 15:32:50,,,,
4158786,Mllecoco,walmart-us,,pending,,2018-08-24 15:32:50,,,,
4158787,Cozy Fleece LLC,walmart-us,,pending,,2018-08-24 15:32:50,,,,
4158783,North Sportif,walmart-us,,pending,,2018-08-24 15:32:49,,,,
4158784,SummitFashion,walmart-us,,pending,,2018-08-24 15:32:49,,,,
4158779,Honana,walmart-us,,pending,,2018-08-24 15:32:48,,,,
4158780,PINK HEROES,walmart-us,,pending,,2018-08-24 15:32:48,,,,
4158781,Jos Dream,walmart-us,,pending,,2018-08-24 15:32:48,,,,
4158782,Absolute Clothing,walmart-us,,pending,,2018-08-24 15:32:48,,,,
4158774,YOU ARE BEAUTIFUL,walmart-us,,pending,,2018-08-24 15:32:47,,,,
4158775,Ash City-North End,walmart-us,,pending,,2018-08-24 15:32:47,,,,
4158776,High School Musical,walmart-us,,pending,,2018-08-24 15:32:47,,,,
4158777,703E,walmart-us,,pending,,2018-08-24 15:32:47,,,,
4158778,Minty Tees,walmart-us,,pending,,2018-08-24 15:32:47,,,,
4158770,Danuccelli,walmart-us,,pending,,2018-08-24 15:32:46,,,,
4158771,PureSole,walmart-us,,pending,,2018-08-24 15:32:46,,,,
4158772,Bettertimes,walmart-us,,pending,,2018-08-24 15:32:46,,,,
4158773,Miadora Handbags Collection,walmart-us,,pending,,2018-08-24 15:32:46,,,,
4158767,Nochilla,walmart-us,,pending,,2018-08-24 15:32:45,,,,
4158768,LOCALS,walmart-us,,pending,,2018-08-24 15:32:45,,,,
4158769,Jungle Life,walmart-us,,pending,,2018-08-24 15:32:45,,,,
4158764,Crush Lounge,walmart-us,,pending,,2018-08-24 15:32:44,,,,
4158765,TAPCET,walmart-us,,pending,,2018-08-24 15:32:44,,,,
4158766,Executive Imperials,walmart-us,,pending,,2018-08-24 15:32:44,,,,
4158760,Fuman,walmart-us,,pending,,2018-08-24 15:32:43,,,,
4158761,The Cooeee,walmart-us,,pending,,2018-08-24 15:32:43,,,,
4158762,Lee Hanton,walmart-us,,pending,,2018-08-24 15:32:43,,,,
4158763,Antidote,walmart-us,,pending,,2018-08-24 15:32:43,,,,
4158754,InStride,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158755,Israel Coins & Medals Corp.,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158756,GoTEAM!,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158757,Typhoon Sports,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158758,NBA Properties,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158759,UV SIGNATURE,walmart-us,,pending,,2018-08-24 15:32:42,,,,
4158750,ALLIANCE MERCANTILE INC,walmart-us,,pending,,2018-08-24 15:32:41,,,,
4158751,US Military,walmart-us,,pending,,2018-08-24 15:32:41,,,,
4158752,Worth Sports,walmart-us,,pending,,2018-08-24 15:32:41,,,,
4158753,Drillpro,walmart-us,,pending,,2018-08-24 15:32:41,,,,
4158745,661,walmart-us,,pending,,2018-08-24 15:32:40,,,,
4158746,technosport,walmart-us,,pending,,2018-08-24 15:32:40,,,,
4158747,Curvify,walmart-us,,pending,,2018-08-24 15:32:40,,,,
4158748,Linteum Textile Supply,walmart-us,,pending,,2018-08-24 15:32:40,,,,
4158749,JAM Paper,walmart-us,,pending,,2018-08-24 15:32:40,,,,
4158740,Spoilt Sleeve,walmart-us,,pending,,2018-08-24 15:32:39,,,,
4158741,Lesser Evil,walmart-us,,pending,,2018-08-24 15:32:39,,,,
4158742,Soda&Monsters,walmart-us,,pending,,2018-08-24 15:32:39,,,,
4158743,In Things Corp,walmart-us,,pending,,2018-08-24 15:32:39,,,,
4158744,GV2 by Gevril,walmart-us,,pending,,2018-08-24 15:32:39,,,,
4158736,S Shoper,walmart-us,,pending,,2018-08-24 15:32:38,,,,
4158737,River's End,walmart-us,,pending,,2018-08-24 15:32:38,,,,
4158738,Hanes Outerwear,walmart-us,,pending,,2018-08-24 15:32:38,,,,
4158739,Sunway,walmart-us,,pending,,2018-08-24 15:32:38,,,,
4158728,Robert Plant,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158729,IBKUL Golf,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158730,Proforce Equipment,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158731,MISS ME GIRL,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158732,Prince of Scots,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158733,FMD BY FOSSIL,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158734,Shoes19,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158735,Army Of Darkness,walmart-us,,pending,,2018-08-24 15:32:37,,,,
4158724,SwissElite,walmart-us,,pending,,2018-08-24 15:32:36,,,,
4158725,IVTVMG KILWFXGH,walmart-us,,pending,,2018-08-24 15:32:36,,,,
4158726,Tiffany And Co.,walmart-us,,pending,,2018-08-24 15:32:36,,,,
4158727,Royal Cult,walmart-us,,pending,,2018-08-24 15:32:36,,,,
4158720,Gustafson,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158721,US Jewels and Gems,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158722,ESYNIC,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158723,Reo Speedwagon,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158717,ROADBLOCK,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158718,Lissom Design,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158719,Mini Fine,walmart-us,,pending,,2018-08-24 15:32:35,,,,
4158709,1441009,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158710,SHOPKINS AP,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158711,Michael Morgan,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158712,Rilee and Lo,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158713,Wolfmother,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158714,CLG Brand,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158715,AriBa,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158716,S7,walmart-us,,pending,,2018-08-24 15:32:34,,,,
4158705,bayite,walmart-us,,pending,,2018-08-24 15:32:33,,,,
4158706,The Coop,walmart-us,,pending,,2018-08-24 15:32:33,,,,
4158707,Bollman Hat Company,walmart-us,,pending,,2018-08-24 15:32:33,,,,
4158708,Visu Craft,walmart-us,,pending,,2018-08-24 15:32:33,,,,
4158702,ENTERPLAY,walmart-us,,pending,,2018-08-24 15:32:29,,,,
4158703,Aimsfirstaid,walmart-us,,pending,,2018-08-24 15:32:29,,,,
4158704,Inspecs,walmart-us,,pending,,2018-08-24 15:32:29,,,,
4158698,ROMAN MINT,walmart-us,,pending,,2018-08-24 15:32:28,,,,
4158699,Colts,walmart-us,,pending,,2018-08-24 15:32:28,,,,
4158700,LICENSED- DISNEY BEAUTY AND THE BEAST,walmart-us,,pending,,2018-08-24 15:32:28,,,,
4158701,WAVE BUILDER,walmart-us,,pending,,2018-08-24 15:32:28,,,,
4158693,Vans Women,walmart-us,,pending,,2018-08-24 15:32:27,,,,
4158694,trendi style,walmart-us,,pending,,2018-08-24 15:32:27,,,,
4158695,Reaction Kennrth Cole,walmart-us,,pending,,2018-08-24 15:32:27,,,,
4158696,Happydealmall,walmart-us,,pending,,2018-08-24 15:32:27,,,,
4158697,CRISPY,walmart-us,,pending,,2018-08-24 15:32:27,,,,
4158691,"Circo Innovations, Inc.",walmart-us,,pending,,2018-08-24 15:32:25,,,,
4158692,All'asta,walmart-us,,pending,,2018-08-24 15:32:25,,,,
4158686,Wick'em,walmart-us,,pending,,2018-08-24 15:32:24,,,,
4158687,Hcigar,walmart-us,,pending,,2018-08-24 15:32:24,,,,
4158688,Alter Bridge,walmart-us,,pending,,2018-08-24 15:32:24,,,,
4158689,"ONE BELLA CASA, INC.",walmart-us,,pending,,2018-08-24 15:32:24,,,,
4158690,Generac Power Systems,walmart-us,,pending,,2018-08-24 15:32:24,,,,
4158682,City Style,walmart-us,,pending,,2018-08-24 15:32:23,,,,
4158683,1250599,walmart-us,,pending,,2018-08-24 15:32:23,,,,
4158684,Rain Pro,walmart-us,,pending,,2018-08-24 15:32:23,,,,
4158685,mobils by Mephisto,walmart-us,,pending,,2018-08-24 15:32:23,,,,
4158677,NWL392553G-LW,walmart-us,,pending,,2018-08-24 15:32:22,,,,
4158678,Mosali,walmart-us,,pending,,2018-08-24 15:32:22,,,,
4158679,Meta Fundamentals,walmart-us,,pending,,2018-08-24 15:32:22,,,,
4158680,Ireland's Eye,walmart-us,,pending,,2018-08-24 15:32:22,,,,
4158681,SacileHome,walmart-us,,pending,,2018-08-24 15:32:22,,,,
4158674,TECHNO PAVE,walmart-us,,pending,,2018-08-24 15:32:21,,,,
4158675,acevog,walmart-us,,pending,,2018-08-24 15:32:21,,,,
4158676,Karen Neuberger,walmart-us,,pending,,2018-08-24 15:32:21,,,,
4158671,Lite Gear,walmart-us,,pending,,2018-08-24 15:32:20,,,,
4158672,Wassuo,walmart-us,,pending,,2018-08-24 15:32:20,,,,
4158673,Baird McNutt Murano,walmart-us,,pending,,2018-08-24 15:32:20,,,,
4158668,AFONiE,walmart-us,,pending,,2018-08-24 15:32:19,,,,
4158669,Peermont Jewelry,walmart-us,,pending,,2018-08-24 15:32:19,,,,
4158670,Solfire,walmart-us,,pending,,2018-08-24 15:32:19,,,,
4158664,Tuong Ot Sriracha,walmart-us,,pending,,2018-08-24 15:32:18,,,,
4158665,She & Sky,walmart-us,,pending,,2018-08-24 15:32:18,,,,
4158666,Nevermind,walmart-us,,pending,,2018-08-24 15:32:18,,,,
4158667,STM LINE,walmart-us,,pending,,2018-08-24 15:32:18,,,,
4158659,Bull Rush Compression Shirt,walmart-us,,pending,,2018-08-24 15:32:17,,,,
4158660,"Rico Industries, Inc",walmart-us,,pending,,2018-08-24 15:32:17,,,,
4158661,Inspired Silver,walmart-us,,pending,,2018-08-24 15:32:17,,,,
4158662,Groom Industries,walmart-us,,pending,,2018-08-24 15:32:17,,,,
4158663,LICENSED- BATMAN,walmart-us,,pending,,2018-08-24 15:32:17,,,,
4158656,Black Ops,walmart-us,,pending,,2018-08-24 15:32:16,,,,
4158657,Greenlee,walmart-us,,pending,,2018-08-24 15:32:16,,,,
4158658,Boston Whaler,walmart-us,,pending,,2018-08-24 15:32:16,,,,
4158649,DD,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158650,Invisibelt,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158651,NanyCrafts,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158652,Sigvaris Inc,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158653,Wacoal Intimates Apparel,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158654,The Weather Company Golf,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158655,Rebel Jeans,walmart-us,,pending,,2018-08-24 15:32:15,,,,
4158643,EpicGadget™,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158644,Snazzy Baby,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158645,FirstWatch Gear,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158646,Marco Padova,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158647,Lito Children's Wear,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158648,Everything Legwear,walmart-us,,pending,,2018-08-24 15:32:14,,,,
4158635,SUPER GRIT,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158636,Fashion Wallet,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158637,Better Be,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158638,Military Surplus,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158639,Licensed Products,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158640,Ionian Mint,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158641,Real Essentials,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158642,NCAA Licensed Headwear,walmart-us,,pending,,2018-08-24 15:32:13,,,,
4158631,Metal.CH Chronometrie,walmart-us,,pending,,2018-08-24 15:32:12,,,,
4158632,Louis Richard,walmart-us,,pending,,2018-08-24 15:32:12,,,,
4158633,Otc,walmart-us,,pending,,2018-08-24 15:32:12,,,,
4158634,OQC,walmart-us,,pending,,2018-08-24 15:32:12,,,,
4158628,American Made Socks,walmart-us,,pending,,2018-08-24 15:32:11,,,,
4158629,Lov mark,walmart-us,,pending,,2018-08-24 15:32:11,,,,
4158630,Shape FX,walmart-us,,pending,,2018-08-24 15:32:11,,,,
4158627,DARCO,walmart-us,,pending,,2018-08-24 15:32:10,,,,
4158626,Tiger Army,walmart-us,,pending,,2018-08-24 15:32:06,,,,
4158621,SUN TRADERS,walmart-us,,pending,,2018-08-24 15:32:05,,,,
4158622,Island Sandals,walmart-us,,pending,,2018-08-24 15:32:05,,,,
4158623,Heritage West,walmart-us,,pending,,2018-08-24 15:32:05,,,,
4158624,G-III by Carl Banks,walmart-us,,pending,,2018-08-24 15:32:05,,,,
4158625,Absolute Support,walmart-us,,pending,,2018-08-24 15:32:05,,,,
4158618,SUPERMAN AP,walmart-us,,pending,,2018-08-24 15:32:04,,,,
4158619,saltaire,walmart-us,,pending,,2018-08-24 15:32:04,,,,
4158620,Promises,walmart-us,,pending,,2018-08-24 15:32:04,,,,
4158613,Warmies,walmart-us,,pending,,2018-08-24 15:32:03,,,,
4158614,FIREBALL WHISKEY,walmart-us,,pending,,2018-08-24 15:32:03,,,,
4158615,"McVan, Inc",walmart-us,,pending,,2018-08-24 15:32:03,,,,
4158616,Eotton,walmart-us,,pending,,2018-08-24 15:32:03,,,,
4158617,926 Jeans,walmart-us,,pending,,2018-08-24 15:32:03,,,,
4158609,Maron Enterprises Inc.,walmart-us,,pending,,2018-08-24 15:32:02,,,,
4158610,Tampa Fuego,walmart-us,,pending,,2018-08-24 15:32:02,,,,
4158611,Starsky And Hutch,walmart-us,,pending,,2018-08-24 15:32:02,,,,
4158612,Cardinals,walmart-us,,pending,,2018-08-24 15:32:02,,,,
4158604,Innovative Scuba,walmart-us,,pending,,2018-08-24 15:32:01,,,,
4158605,unnbrand,walmart-us,,pending,,2018-08-24 15:32:01,,,,
4158606,"Christian Art Gifts, Inc.",walmart-us,,pending,,2018-08-24 15:32:01,,,,
4158607,Country Brook Design,walmart-us,,pending,,2018-08-24 15:32:01,,,,
4158608,Miconico,walmart-us,,pending,,2018-08-24 15:32:01,,,,
4158599,Skinny Tie Madness,walmart-us,,pending,,2018-08-24 15:32:00,,,,
4158600,Livehockey,walmart-us,,pending,,2018-08-24 15:32:00,,,,
4158601,Sassy Graphic,walmart-us,,pending,,2018-08-24 15:32:00,,,,
4158602,Edward Gorey,walmart-us,,pending,,2018-08-24 15:32:00,,,,
4158603,Ellie & Kate,walmart-us,,pending,,2018-08-24 15:32:00,,,,
4158595,KCP,walmart-us,,pending,,2018-08-24 15:31:59,,,,
4158596,DISNEY / STAR WARS,walmart-us,,pending,,2018-08-24 15:31:59,,,,
4158597,Playtex Women's IA,walmart-us,,pending,,2018-08-24 15:31:59,,,,
4158598,Procter & Gamble,walmart-us,,pending,,2018-08-24 15:31:59,,,,
4158590,SOS Safety Siren,walmart-us,,pending,,2018-08-24 15:31:58,,,,
4158591,GB35,walmart-us,,pending,,2018-08-24 15:31:58,,,,
4158592,Bisgal,walmart-us,,pending,,2018-08-24 15:31:58,,,,
4158593,F1 VTX5005 MN NA,walmart-us,,pending,,2018-08-24 15:31:58,,,,
4158594,United Solutions,walmart-us,,pending,,2018-08-24 15:31:58,,,,
4158585,Kaufman,walmart-us,,pending,,2018-08-24 15:31:57,,,,
4158586,Urban Love,walmart-us,,pending,,2018-08-24 15:31:57,,,,
4158587,Ascent,walmart-us,,pending,,2018-08-24 15:31:57,,,,
4158588,Jamie Gries Collection,walmart-us,,pending,,2018-08-24 15:31:57,,,,
4158589,Hermanny,walmart-us,,pending,,2018-08-24 15:31:57,,,,
4158579,Rheos Gear,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158580,Fajas MyD,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158581,Okeba,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158582,Skid Row,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158583,Bella Luna,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158584,Lark & Ro,walmart-us,,pending,,2018-08-24 15:31:56,,,,
4158575,Life is Good.,walmart-us,,pending,,2018-08-24 15:31:55,,,,
4158576,Hem & Thread,walmart-us,,pending,,2018-08-24 15:31:55,,,,
4158577,Arley,walmart-us,,pending,,2018-08-24 15:31:55,,,,
4158578,Video Games,walmart-us,,pending,,2018-08-24 15:31:55,,,,
4158572,Fandalz,walmart-us,,pending,,2018-08-24 15:31:54,,,,
4158573,VALMY MODA,walmart-us,,pending,,2018-08-24 15:31:54,,,,
4158574,Lil' Cub Hub,walmart-us,,pending,,2018-08-24 15:31:54,,,,
4158569,Every Size Belt,walmart-us,,pending,,2018-08-24 15:31:53,,,,
4158570,TOMMY BOY,walmart-us,,pending,,2018-08-24 15:31:53,,,,
4158571,TEC Accessories,walmart-us,,pending,,2018-08-24 15:31:53,,,,
4158561,Fresh Comfort,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158562,World Conquest Zvezda,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158563,Rocky III,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158564,Rinfit,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158565,Fajas de LoRac,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158566,Testament,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158567,Maddak,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158568,Blazin` Roxx,walmart-us,,pending,,2018-08-24 15:31:52,,,,
4158557,Gamiss,walmart-us,,pending,,2018-08-24 15:31:51,,,,
4158558,CareActive,walmart-us,,pending,,2018-08-24 15:31:51,,,,
4158559,Pillow Paws,walmart-us,,pending,,2018-08-24 15:31:51,,,,
4158560,Slippers International,walmart-us,,pending,,2018-08-24 15:31:51,,,,
4158554,KG'S BOOT GUARD,walmart-us,,pending,,2018-08-24 15:31:50,,,,
4158555,sweetie pie,walmart-us,,pending,,2018-08-24 15:31:50,,,,
4158556,BIION,walmart-us,,pending,,2018-08-24 15:31:50,,,,
4158551,Pretty Essentials,walmart-us,,pending,,2018-08-24 15:31:46,,,,
4158552,SOCK SALES USA LLC,walmart-us,,pending,,2018-08-24 15:31:46,,,,
4158553,Unbanded,walmart-us,,pending,,2018-08-24 15:31:46,,,,
